image,gt_classes,pred_classes,missing_classes,extra_classes,has_false_positive,class_recall,class_precision,class_f1
864785870_jpg.rf.36f03efe1d66e6f1aa0b94917d346093.jpg,10S|8H|AD,10S|AD,8H,,False,0.6667,1.0000,0.8000
865440852_jpg.rf.271d9d1b23949cdd87f39015afb6840c.jpg,3H|AD|KD,AD|KD,3H,,False,0.6667,1.0000,0.8000
867318275_jpg.rf.f30fe04012a9899391c8509cbdd11d44.jpg,2C|8H|KD,2C|8H|JD|KD,,JD,True,1.0000,0.7500,0.8571
870184620_jpg.rf.fb6518bc9bcdddcb7c21c225b72bb985.jpg,10D|KH,10D|10H,KH,10H,True,0.5000,0.5000,0.5000
871257545_jpg.rf.724bf9112861915a0eb9a43b830da00b.jpg,10H|2C|2H,10H|2H,2C,,False,0.6667,1.0000,0.8000
872109383_jpg.rf.22a885968d45389a74e9fdc5a684e561.jpg,2D|4S|JC,4S,2D|JC,,False,0.3333,1.0000,0.5000
873914083_jpg.rf.05ee7ef9d371f94783a1e488ffeaeed3.jpg,4D|4H|KC,4D|4H|KC,,,False,1.0000,1.0000,1.0000
876999993_jpg.rf.1d15fb51d1f4d6fead9f19ffc3be5d94.jpg,10S|6D|JC,10C|6D|JC,10S,10C,True,0.6667,0.6667,0.6667
879444114_jpg.rf.fc92ff70a7dd75168de6811e0fb7288a.jpg,9S|AD|QH,9S|QH,AD,,False,0.6667,1.0000,0.8000
879613211_jpg.rf.bf2d6018b46b6482175206ada940db1f.jpg,3S|4C|8D,3C|4C|5S,3S|8D,3C|5S,True,0.3333,0.3333,0.3333
883302259_jpg.rf.0d14c0285a76e104e765af0317033537.jpg,3S|5C|6S,5C|6S,3S,,False,0.6667,1.0000,0.8000
887141669_jpg.rf.4f0e66ae1f1799f0358481e19d89928d.jpg,8S|AS|QD,8S|AC|QH,AS|QD,AC|QH,True,0.3333,0.3333,0.3333
899009121_jpg.rf.770cd6f9c80713e147ac77f57320d8ad.jpg,10C|2C|3C,10C,2C|3C,,False,0.3333,1.0000,0.5000
901285933_jpg.rf.f1a13fc19621a4341031f9589de2bb73.jpg,6D|QC|QS,QS,6D|QC,,False,0.3333,1.0000,0.5000
907861373_jpg.rf.d6f44f64c75144b2af7d88800b8a4ee9.jpg,3D|4S|5H,3D|4S|5H|AC,,AC,True,1.0000,0.7500,0.8571
909963092_jpg.rf.54b2d2dff897b2be3208eda43c8aec17.jpg,9C|QS,9C|QS,,,False,1.0000,1.0000,1.0000
910055706_jpg.rf.bfdc6c5d10997530982fde3e3e06cb89.jpg,3C|4D|JD,JD,3C|4D,,False,0.3333,1.0000,0.5000
911121965_jpg.rf.db2de7b51bdd4cfd1672e5a212c10452.jpg,3H|6S|8H,6H|6S,3H|8H,6H,True,0.3333,0.5000,0.4000
913598756_jpg.rf.ad466909226fccfe2861ddd60bcca842.jpg,9H|JS|QS,9H|JS|QC,QS,QC,True,0.6667,0.6667,0.6667
915524455_jpg.rf.d2ee47c2a6cb5471d120e2329eb4343b.jpg,10S|6C|KS,10S|KS,6C,,False,0.6667,1.0000,0.8000
915881511_jpg.rf.a061dd39bb8912126fea61d020850d72.jpg,5H|8S|JS,8S|JS,5H,,False,0.6667,1.0000,0.8000
918963054_jpg.rf.b417fc87212efe3cd1e3ab9e63945d4e.jpg,2S|5C|KH,5C|6C,2S|KH,6C,True,0.3333,0.5000,0.4000
920462642_jpg.rf.f8e8be720f86670c66f05de3ed7d762f.jpg,2H|9H|KS,2H,9H|KS,,False,0.3333,1.0000,0.5000
922218062_jpg.rf.2ff5158d73b13dc7b637337a7300825e.jpg,10S|3H|5H,3H|6H,10S|5H,6H,True,0.3333,0.5000,0.4000
924670655_jpg.rf.4c2894218ba23787c93b3964d3c9bb39.jpg,5C|7H|QD,5C|7H,QD,,False,0.6667,1.0000,0.8000
927049785_jpg.rf.1fe41f91d1176da6d2d24a35cbed4e3e.jpg,3C|4C|QH,QH,3C|4C,,False,0.3333,1.0000,0.5000
929197762_jpg.rf.b35f3f5a59fe2cd43d9d6e65b91c8d8c.jpg,2D|2H|4S,2H|4S,2D,,False,0.6667,1.0000,0.8000
929768179_jpg.rf.4af552af6e5d22d064900319c6e1cd69.jpg,7H|8C|8D,7H|8D,8C,,False,0.6667,1.0000,0.8000
931995136_jpg.rf.68e41c69dc028a8b74723c5ac4923ef0.jpg,4D|8S|AH,4D|8S|AH,,,False,1.0000,1.0000,1.0000
932667419_jpg.rf.8ce3279c6f0c347ca8309501bf9f06cb.jpg,2C|6H|JH,2C|8H|JH,6H,8H,True,0.6667,0.6667,0.6667
934734800_jpg.rf.77ac49b0a8ba02284b8d7a66fead2c34.jpg,3C|5C|7S,3C|5C|7S,,,False,1.0000,1.0000,1.0000
934914668_jpg.rf.e3cb9803a3eeaf6f622e1cac3ea661bf.jpg,10D|10S|JS,7C,10D|10S|JS,7C,True,0.0000,0.0000,0.0000
935769765_jpg.rf.a94c44d7dc69d4917fcea636fcd8c93d.jpg,2C|2S|3H,3H,2C|2S,,False,0.3333,1.0000,0.5000
936973687_jpg.rf.59a3f15e148414135ede2db6d8da170a.jpg,5C|5H|8D,5C|5H,8D,,False,0.6667,1.0000,0.8000
937443134_jpg.rf.0908dc8444b112fb0d08f7b4c98f8ef2.jpg,2H|8D|AH,2H|AH,8D,,False,0.6667,1.0000,0.8000
938795530_jpg.rf.6413b624323162680de600335b224fbe.jpg,10D|7D|JC,10D|7D,JC,,False,0.6667,1.0000,0.8000
939564836_jpg.rf.1dc5f800365bf590a76727086c6c42a5.jpg,8D|9H|AS,8D|9H|AC,AS,AC,True,0.6667,0.6667,0.6667
942926303_jpg.rf.fb06b7aac8a4d2687eb7b6abbc4269d1.jpg,2C|KS|QH,KH|KS|QH,2C,KH,True,0.6667,0.6667,0.6667
943087031_jpg.rf.1baf0d88a8afb4b66cfbd97f3662e6f7.jpg,2S|7H|JS,7H|JC,2S|JS,JC,True,0.3333,0.5000,0.4000
949363040_jpg.rf.92258597857fecb29148318ae922bf49.jpg,3D|AD|JH,3D|AD|JH,,,False,1.0000,1.0000,1.0000
949635112_jpg.rf.a795f64cf3b1ec6c52ca5031288c7202.jpg,4S|8C|KC,4S|KC,8C,,False,0.6667,1.0000,0.8000
949637919_jpg.rf.41e912c8591e24f3e0b5441101f9b074.jpg,10C|7D|QD,7D|KD|QD,10C,KD,True,0.6667,0.6667,0.6667
952331081_jpg.rf.7d10bffe96d2ae9765765d3193f0e29f.jpg,2H|5C|KC,2H|5C|5S|KC,,5S,True,1.0000,0.7500,0.8571
954542544_jpg.rf.0827c06bc479f8fb92ab98a2f6f5d366.jpg,2C|4D|5D,2C|4D|5D,,,False,1.0000,1.0000,1.0000
955985216_jpg.rf.b66cd1fe0e37812d4fb19fd4bca32ebe.jpg,7D|8H|QC,10C|6H|7D|8H,QC,10C|6H,True,0.6667,0.5000,0.5714
958598313_jpg.rf.605f6420b28e3703af48732edf229106.jpg,3S|4C|8D,3S,4C|8D,,False,0.3333,1.0000,0.5000
963916273_jpg.rf.e965d781c0c7c222838558ceae1079ac.jpg,4D|6C|9D,4D|6C,9D,,False,0.6667,1.0000,0.8000
964368993_jpg.rf.096c64b3dac3b30ed61b61723926ba5d.jpg,3C|3D|JD,3D,3C|JD,,False,0.3333,1.0000,0.5000
965016732_jpg.rf.a8cd1ebcc22ab1b4df6bec031aa60724.jpg,10C|8H|JD,10C|8H|JD,,,False,1.0000,1.0000,1.0000
970798548_jpg.rf.2d61ca4a1b9a80179189806783aeb719.jpg,6H|6S|9D,6H|6S|9D,,,False,1.0000,1.0000,1.0000
971339924_jpg.rf.6dc49b101b77aa722823a2b1ce79f249.jpg,5H|6C|QC,5H,6C|QC,,False,0.3333,1.0000,0.5000
978472794_jpg.rf.a9782b5695f26409dcf9f08ec4540431.jpg,3D|7C|8H,3D|7C|8H,,,False,1.0000,1.0000,1.0000
986310223_jpg.rf.d0cca859111ed916ce755fe2c8da3aa8.jpg,3H|KD|QH,QH,3H|KD,,False,0.3333,1.0000,0.5000
990148034_jpg.rf.7b04a9c1bea72fb767c180694e678038.jpg,4C|8C|KD,4C|KD,8C,,False,0.6667,1.0000,0.8000
990477678_jpg.rf.91005d35a986cf573d65c9849176f0d0.jpg,3S|AC|AS,AC,3S|AS,,False,0.3333,1.0000,0.5000
992273932_jpg.rf.daf64af4f3a685fde3bc30f75f1b7e94.jpg,10S|6C|JD,10S|JD,6C,,False,0.6667,1.0000,0.8000
992604199_jpg.rf.0b65e555a8ae68acb022d00a955432a6.jpg,2C|2D|AH,AH,2C|2D,,False,0.3333,1.0000,0.5000
993483266_jpg.rf.84a86a0afd82f781d9a7d7b9a68df6b8.jpg,2S|4S|7S,4S|7S,2S,,False,0.6667,1.0000,0.8000
998379961_jpg.rf.f228f5c2c209c2440baad1bba77d36b2.jpg,10S|5C|8D,10S|5C,8D,,False,0.6667,1.0000,0.8000
998385375_jpg.rf.30658a7addd2928b8f16c7a301ac6e7e.jpg,6C|8C|KC,KC,6C|8C,,False,0.3333,1.0000,0.5000
